timestep,biomass,hard coal,hydro,lignite,gas,uran,oil,waste,sun,wind
37,8102.029269999998,0.0,4200.577140000002,4631.692435921794,0.0,0.0,0.0,4258.466999999997,31896.67117678366,14461.698379184269
38,8102.029269999998,0.0,4200.577140000002,7292.567901290032,0.0,0.0,0.0,4258.466999999997,29572.057683475425,12873.885100734064
39,8102.029269999998,0.0,4200.577140000002,10400.911478282105,0.0,0.0,0.0,4258.466999999997,25622.339065276097,11451.39890864799
40,8102.029269999998,346.4133641104129,4200.577140000002,15918.313260499717,50.8,0.0,0.0,4258.466999999997,19392.010733994353,9701.837622944222
41,8102.029269999998,4788.244007656627,4200.577140000002,19685.05952105591,0.0,0.0,0.0,4258.466999999997,11953.854504100735,8078.885228806994
42,8102.029269999998,11098.658955942625,4200.577140000002,20203.6,20.410330413235034,0.0,0.0,4258.466999999997,5526.267847668814,6673.320349417985
43,8102.029269999998,13157.562705956538,4200.577140000002,20203.6,50.8,0.0,0.0,4258.466999999997,1499.1632711413488,6520.366297568037
44,8102.029269999998,11087.949731129853,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,69.7990996685243,7976.072878000757
45,8102.029269999998,7039.691639412117,4200.577140000002,19643.739043724145,0.0,0.0,0.0,4258.466999999997,0.0,10203.47709761511
46,8102.029269999998,2945.9916785628025,4200.577140000002,18202.9794775095,12.31300777204956,0.0,0.0,4258.466999999997,0.0,11598.226579704864
47,8102.029269999998,928.8886402575081,4200.577140000002,16559.351396662765,40.626359930574424,0.0,0.0,4258.466999999997,0.0,12324.343470614998
48,8102.029269999998,297.8211165058607,4200.577140000002,15478.770114403482,15.126895610743986,0.0,0.0,4258.466999999997,0.0,12480.44725471996
49,8102.029269999998,319.9622208923106,4200.577140000002,13771.870068491447,0.0,0.0,0.0,4258.466999999997,0.0,12832.651949647592
